num_teste,caso,tenure,max_iter,sol_ini,iter_sem_mod,tempo,custo,gap
622,F-n72-k4.vrp,85,100,Random,100,46.586491107940674,369.6321828643679,0.559629
623,F-n72-k4.vrp,85,100,Random,100,52.00002312660217,381.7441826092012,0.610735
624,F-n72-k4.vrp,85,100,Random,100,65.26044082641602,423.1291829945336,0.785355
625,F-n72-k4.vrp,85,100,Random,100,69.06041431427002,401.0825502474907,0.692331
626,F-n72-k4.vrp,85,500,Random,120,49882.65226769447,399.2797386653543,0.684725
627,F-n72-k4.vrp,85,500,Random,301,300.1747770309448,315.8165285324592,0.332559
628,F-n72-k4.vrp,85,500,Random,500,252.88488483428955,315.90578613107664,0.332936
629,F-n72-k4.vrp,85,500,Random,439,300.0299985408783,332.7256542788485,0.403906
630,F-n72-k4.vrp,85,500,Random,133,300.1919963359833,397.4083711913038,0.676829
631,F-n72-k4.vrp,100,100,Random,100,101.1569972038269,328.817755735803,0.387417
632,F-n72-k4.vrp,100,100,Random,100,70.34199333190918,382.5649875816488,0.614198
633,F-n72-k4.vrp,100,100,Random,100,78.82300400733948,326.5256943491104,0.377746
634,F-n72-k4.vrp,100,100,Random,100,125.48500800132751,317.9031159961422,0.341363
635,F-n72-k4.vrp,100,100,Random,100,54.38699793815613,397.4646658576253,0.677066
636,F-n72-k4.vrp,100,500,Random,500,173.71099162101746,342.863260659253,0.44668
637,F-n72-k4.vrp,100,500,Random,347,300.09599590301514,333.5795540417946,0.407509
638,F-n72-k4.vrp,100,500,Random,500,273.26999974250793,324.464232627192,0.369047
639,F-n72-k4.vrp,100,500,Random,500,205.5310151576996,335.70003024071275,0.416456
640,F-n72-k4.vrp,100,500,Random,500,297.00700974464417,312.70737273438993,0.31944
641,F-n135-k7.vrp,25,100,Savings,100,170.9740023612976,1411.3705835184337,0.214605
642,F-n135-k7.vrp,25,100,Savings,100,187.9229907989502,1484.8337748652218,0.277826
643,F-n135-k7.vrp,25,100,Savings,100,155.8150119781494,1442.0605243819691,0.241016
644,F-n135-k7.vrp,25,100,Savings,100,197.93799662590027,1551.2359554028203,0.334971
645,F-n135-k7.vrp,25,100,Savings,100,208.96701955795288,1419.836108331133,0.22189
646,F-n135-k7.vrp,25,500,Savings,227,300.2119996547699,1458.5681817397565,0.255222
647,F-n135-k7.vrp,25,500,Savings,216,300.79799246788025,1427.7737268752544,0.228721
648,F-n135-k7.vrp,25,500,Savings,219,300.35099053382874,1453.1242307219272,0.250537
649,F-n135-k7.vrp,25,500,Savings,228,300.72501587867737,1489.127154723686,0.281521
650,F-n135-k7.vrp,25,500,Savings,235,300.37098026275635,1447.6225793305352,0.245803
651,F-n135-k7.vrp,45,100,Savings,100,144.76399040222168,1532.549882640598,0.31889
652,F-n135-k7.vrp,45,100,Savings,100,165.9769971370697,1451.8131647010705,0.249409
653,F-n135-k7.vrp,45,100,Savings,100,149.5369987487793,1517.883133456481,0.306268
654,F-n135-k7.vrp,45,100,Savings,100,157.72800397872925,1490.396802995322,0.282613
655,F-n135-k7.vrp,45,100,Savings,100,155.57601356506348,1494.925579011641,0.286511
656,F-n135-k7.vrp,45,500,Savings,227,300.23301458358765,1481.3462327161672,0.274825
657,F-n135-k7.vrp,45,500,Savings,216,300.0399944782257,1408.0041753193816,0.211708
658,F-n135-k7.vrp,45,500,Savings,234,300.4040098190308,1426.969253003168,0.228029
659,F-n135-k7.vrp,45,500,Savings,221,301.03115367889404,1403.2157330021523,0.207587
660,F-n135-k7.vrp,45,500,Savings,199,300.0720000267029,1442.7228274910651,0.241586
661,F-n135-k7.vrp,85,100,Savings,100,162.52299237251282,1487.089311507155,0.279767
662,F-n135-k7.vrp,85,100,Savings,100,159.34199857711792,1440.4800989729515,0.239656
663,F-n135-k7.vrp,85,100,Savings,100,153.03900265693665,1485.8542634603978,0.278704
664,F-n135-k7.vrp,85,100,Savings,100,165.5700044631958,1457.1225077093593,0.253978
665,F-n135-k7.vrp,85,100,Savings,100,164.4880120754242,1423.7741144560832,0.225279
666,F-n135-k7.vrp,85,500,Savings,227,300.3720054626465,1482.1565282518354,0.275522
667,F-n135-k7.vrp,85,500,Savings,222,300.757009267807,1476.275311554704,0.270461
668,F-n135-k7.vrp,85,500,Savings,232,300.9190123081207,1469.386131746037,0.264532
669,F-n135-k7.vrp,85,500,Savings,231,301.046993970871,1495.618194160786,0.287107
670,F-n135-k7.vrp,85,500,Savings,211,300.81001257896423,1451.6412082645727,0.249261
671,F-n135-k7.vrp,100,100,Savings,100,168.1230137348175,1470.3161581572394,0.265332
672,F-n135-k7.vrp,100,100,Savings,100,166.7639880180359,1467.252495136618,0.262696
673,F-n135-k7.vrp,100,100,Savings,100,166.8181402683258,1453.0415723165447,0.250466
674,F-n135-k7.vrp,100,100,Savings,100,164.30001592636108,1443.8191942968615,0.242529
675,F-n135-k7.vrp,100,100,Savings,100,161.47099947929382,1492.7051380847229,0.2846
676,F-n135-k7.vrp,100,500,Savings,209,300.7915620803833,1525.9433247366085,0.313204
677,F-n135-k7.vrp,100,500,Savings,229,300.17000675201416,1467.355707108154,0.262785
678,F-n135-k7.vrp,100,500,Savings,234,300.15101432800293,1492.9823727972391,0.284839
679,F-n135-k7.vrp,100,500,Savings,235,300.1089975833893,1537.940920862659,0.323529
680,F-n135-k7.vrp,100,500,Savings,223,300.73999857902527,1458.4839228153264,0.25515
681,F-n135-k7.vrp,25,100,Random,100,295.0550162792206,1938.5916893177948,0.668323
682,F-n135-k7.vrp,25,100,Random,100,296.738995552063,1997.9839439356624,0.719435
683,F-n135-k7.vrp,25,100,Random,100,276.8020167350769,2008.9973787714928,0.728913
684,F-n135-k7.vrp,25,100,Random,100,267.01099920272827,2040.2143546470447,0.755778
685,F-n135-k7.vrp,25,100,Random,100,267.20499563217163,2099.4604179923767,0.806765
686,F-n135-k7.vrp,25,500,Random,91,300.26007533073425,1930.256148116478,0.66115
687,F-n135-k7.vrp,25,500,Random,80,300.0400173664093,1980.329340930783,0.704242
688,F-n135-k7.vrp,25,500,Random,142,300.5725717544556,2115.1140598994493,0.820236
689,F-n135-k7.vrp,25,500,Random,56,300.8680908679962,2001.3244949479172,0.72231
690,F-n135-k7.vrp,25,500,Random,116,300.26700019836426,2047.605604955676,0.762139
691,F-n135-k7.vrp,45,100,Random,94,301.0200181007385,2032.6016222569,0.749227
692,F-n135-k7.vrp,45,100,Random,100,262.5780117511749,2139.827488035883,0.841504
693,F-n135-k7.vrp,45,100,Random,100,268.7810130119324,2067.894209667605,0.779599
694,F-n135-k7.vrp,45,100,Random,100,300.7739989757538,1988.270484552633,0.711076
695,F-n135-k7.vrp,45,100,Random,100,271.970983505249,2016.4504433198797,0.735327
696,F-n135-k7.vrp,45,500,Random,95,300.4890158176422,1969.9839889904504,0.695339
697,F-n135-k7.vrp,45,500,Random,124,300.7360007762909,2022.4169028615372,0.740462
698,F-n135-k7.vrp,45,500,Random,123,300.0490028858185,2038.7778227638173,0.754542
699,F-n135-k7.vrp,45,500,Random,110,300.7930154800415,1953.3384939874368,0.681014
700,F-n135-k7.vrp,45,500,Random,95,301.1185433864593,1965.0026330077835,0.691052
701,F-n135-k7.vrp,85,100,Random,100,291.02902030944824,2055.421627261528,0.768865
702,F-n135-k7.vrp,85,100,Random,100,291.67301201820374,2017.746935464228,0.736443
703,F-n135-k7.vrp,85,100,Random,100,260.851016998291,2130.3476558775574,0.833346
704,F-n135-k7.vrp,85,100,Random,100,288.87099862098694,2101.935265932276,0.808894
705,F-n135-k7.vrp,85,100,Random,100,272.0845935344696,2118.527233777528,0.823173
706,F-n135-k7.vrp,85,500,Random,109,300.7679831981659,2018.9511050158176,0.737479
707,F-n135-k7.vrp,85,500,Random,135,300.4470200538635,2041.08115016129,0.756524
708,F-n135-k7.vrp,85,500,Random,144,300.62999963760376,2071.4187900867105,0.782632
709,F-n135-k7.vrp,85,500,Random,143,300.95099568367004,1952.4605420140788,0.680259
710,F-n135-k7.vrp,85,500,Random,118,300.6239981651306,2016.042079574605,0.734976
711,F-n135-k7.vrp,100,100,Random,100,238.5969927310944,2109.8892306109437,0.815739
712,F-n135-k7.vrp,100,100,Random,90,300.53101682662964,2014.31874814816,0.733493
713,F-n135-k7.vrp,100,100,Random,100,276.27852034568787,2110.11312191658,0.815932
714,F-n135-k7.vrp,100,100,Random,100,284.51810216903687,1915.8167068184928,0.648723
715,F-n135-k7.vrp,100,100,Random,100,299.6490159034729,2008.7176655111384,0.728673
716,F-n135-k7.vrp,100,500,Random,132,300.56460094451904,2003.2152257719572,0.723937
717,F-n135-k7.vrp,100,500,Random,140,300.21799182891846,2090.6395710742872,0.799173
718,F-n135-k7.vrp,100,500,Random,126,300.9210042953491,2123.785824404946,0.827699
719,F-n135-k7.vrp,100,500,Random,114,300.7369945049286,2025.495210774765,0.743111
720,F-n135-k7.vrp,100,500,Random,124,300.57401847839355,2035.4353572540049,0.751666
721,A-n80-k10.vrp,25,100,Random,100,62.320014238357544,2381.2180482085555,0.350663
722,A-n80-k10.vrp,25,100,Random,100,65.05601572990417,2200.8553351466235,0.248358
723,A-n80-k10.vrp,25,100,Random,100,60.92201900482178,2250.0586342373213,0.276267
724,A-n80-k10.vrp,25,100,Random,100,68.64500045776367,2147.9148920979333,0.218329
725,A-n80-k10.vrp,25,100,Random,100,59.007012605667114,2387.194620363887,0.354053
726,A-n80-k10.vrp,25,500,Random,500,203.83955883979797,2213.8673135129557,0.255739
727,A-n80-k10.vrp,25,500,Random,500,195.37201952934265,2174.0899859163355,0.233176
728,A-n80-k10.vrp,25,500,Random,500,196.88299798965454,2133.9563013390343,0.210412
729,A-n80-k10.vrp,25,500,Random,500,198.0009970664978,2239.5963818084783,0.270333
730,A-n80-k10.vrp,25,500,Random,500,195.5110170841217,2206.6697680146335,0.251656
731,A-n80-k10.vrp,45,100,Random,100,68.40251469612122,2143.9039029243972,0.216054
732,A-n80-k10.vrp,45,100,Random,100,73.7469961643219,2107.3818736701187,0.195339
733,A-n80-k10.vrp,45,100,Random,100,64.09499430656433,2287.1389297584287,0.297299
734,A-n80-k10.vrp,45,100,Random,100,65.37101149559021,2210.1727509288644,0.253643
735,A-n80-k10.vrp,45,100,Random,100,69.396005153656,2249.519834287628,0.275961
736,A-n80-k10.vrp,45,500,Random,500,202.98601746559143,2130.917942927992,0.208689
737,A-n80-k10.vrp,45,500,Random,500,196.31199622154236,2174.064251847046,0.233162
738,A-n80-k10.vrp,45,500,Random,500,215.54801607131958,2081.736228375844,0.180792
739,A-n80-k10.vrp,45,500,Random,500,202.7840120792389,2163.7102322096644,0.227289
740,A-n80-k10.vrp,45,500,Random,500,199.37701797485352,2272.1451352789404,0.288795
741,A-n80-k10.vrp,85,100,Random,100,64.70099997520447,2186.6262091498556,0.240287
742,A-n80-k10.vrp,85,100,Random,100,64.34399819374084,2239.538645982586,0.2703
743,A-n80-k10.vrp,85,100,Random,100,64.56501364707947,2191.2891729226762,0.242932
744,A-n80-k10.vrp,85,100,Random,100,122.56898236274719,2088.5924254702973,0.184681
745,A-n80-k10.vrp,85,100,Random,100,142.13600993156433,2247.7797163564146,0.274974
746,A-n80-k10.vrp,85,500,Random,456,300.1420156955719,2143.643923052688,0.215907
747,A-n80-k10.vrp,85,500,Random,36,300.13206362724304,2177.99780916587,0.235393
748,A-n80-k10.vrp,85,500,Random,500,229.9129934310913,2167.6709799046384,0.229535
749,A-n80-k10.vrp,85,500,Random,448,300.00257182121277,2024.4522793475905,0.1483
750,A-n80-k10.vrp,85,500,Random,76,300.17801213264465,2135.5269856621007,0.211303
751,A-n80-k10.vrp,100,100,Random,100,101.29099988937378,2096.111356740227,0.188946
752,A-n80-k10.vrp,100,100,Random,100,201.85601663589478,2189.1411045412615,0.241714
753,A-n80-k10.vrp,100,100,Random,100,254.9609990119934,1945.150854068476,0.103319
754,A-n80-k10.vrp,100,100,Random,100,109.93501806259155,2082.488297275352,0.181219
755,A-n80-k10.vrp,100,100,Random,100,69.5649995803833,2104.8156960647216,0.193883
756,A-n80-k10.vrp,100,500,Random,4,300.0290114879608,2168.5649590154253,0.230043
757,A-n80-k10.vrp,100,500,Random,159,300.1769788265228,2069.6404464651687,0.173931
758,A-n80-k10.vrp,100,500,Random,143,300.21826171875,2112.9444195265814,0.198494
759,A-n80-k10.vrp,100,500,Random,0,300.0348539352417,2039.734581093985,0.156968
760,A-n80-k10.vrp,100,500,Random,218,300.0045473575592,2087.9554870217885,0.18432
