num_teste,caso,tenure,max_iter,sol_ini,iter_sem_mod,tempo,custo,gap
95,A-n32-k5.vrp,45,100,Random,100,12.168015480041504,979.2587379006452,0.249055
96,A-n32-k5.vrp,45,100,Random,100,14.909894704818726,928.8036874609128,0.184699
97,A-n32-k5.vrp,45,100,Random,100,5.764389514923096,958.23750972815,0.222242
98,A-n32-k5.vrp,45,100,Random,100,12.79800009727478,873.6399258570718,0.114337
99,A-n32-k5.vrp,45,100,Random,100,7.390208005905151,912.0552681372196,0.163336
100,A-n32-k5.vrp,45,500,Random,500,32.06310486793518,833.6974985984725,0.06339
101,A-n32-k5.vrp,45,500,Random,500,48.59560179710388,860.443867829992,0.097505
102,A-n32-k5.vrp,45,500,Random,500,24.80826139450073,856.4771006010949,0.092445
103,A-n32-k5.vrp,45,500,Random,500,48.58351683616638,860.443867829992,0.097505
104,A-n32-k5.vrp,45,500,Random,500,57.29310345649719,870.7027457296364,0.11059
105,A-n32-k5.vrp,85,10,Random,10,1.1291921138763428,976.932169584911,0.246087
106,A-n32-k5.vrp,85,10,Random,10,1.198194980621338,1114.7818012895348,0.421916
107,A-n32-k5.vrp,85,10,Random,10,1.0291368961334229,1096.5749875307656,0.398693
108,A-n32-k5.vrp,85,10,Random,10,1.24115252494812,1096.6804258558188,0.398827
109,A-n32-k5.vrp,85,10,Random,10,1.2802457809448242,1069.4175881817846,0.364053
110,A-n32-k5.vrp,85,100,Random,100,10.782580137252808,902.5819853907316,0.151253
111,A-n32-k5.vrp,85,100,Random,100,10.950880527496338,810.6900154328401,0.034043
112,A-n32-k5.vrp,85,100,Random,100,9.564521074295044,818.3628521800363,0.04383
113,A-n32-k5.vrp,85,100,Random,100,11.45182728767395,790.6556488229398,0.008489
114,A-n32-k5.vrp,85,100,Random,100,15.812476396560667,833.1520878265733,0.062694
115,A-n32-k5.vrp,85,500,Random,500,34.61453342437744,794.7492185801809,0.013711
